,Time,no_empty_0.5_rep_1,no_empty_0.5_rep_2,no_empty_0.5_rep_3,no_empty_1_rep_1,no_empty_1_rep_2,no_empty_1_rep_3,no_empty_2.5_rep_1,no_empty_2.5_rep_2,no_empty_2.5_rep_3,no_empty_5_rep_1,no_empty_5_rep_2,no_empty_5_rep_3,no_empty_10_rep_1,no_empty_10_rep_2,no_empty_10_rep_3,no_empty_15_rep_1,no_empty_15_rep_2,no_empty_15_rep_3,no_empty_30_rep_1,no_empty_30_rep_2,no_empty_30_rep_3,empty_0.5_rep_1,empty_0.5_rep_2,empty_0.5_rep_3,empty_1_rep_1,empty_1_rep_2,empty_1_rep_3,empty_2.5_rep_1,empty_2.5_rep_2,empty_2.5_rep_3,empty_5_rep_1,empty_5_rep_2,empty_5_rep_3,empty_10_rep_1,empty_10_rep_2,empty_10_rep_3,empty_15_rep_1,empty_15_rep_2,empty_15_rep_3,empty_30_rep_1,empty_30_rep_2,empty_30_rep_3,empty_T7_0.5_rep_1,empty_T7_0.5_rep_2,empty_T7_0.5_rep_3,empty_T7_1_rep_1,empty_T7_1_rep_2,empty_T7_1_rep_3,empty_T7_2.5_rep_1,empty_T7_2.5_rep_2,empty_T7_2.5_rep_3,empty_T7_5_rep_1,empty_T7_5_rep_2,empty_T7_5_rep_3,empty_T7_10_rep_1,empty_T7_10_rep_2,empty_T7_10_rep_3,empty_T7_15_rep_1,empty_T7_15_rep_2,empty_T7_15_rep_3,empty_T7_30_rep_1,empty_T7_30_rep_2,empty_T7_30_rep_3,empty_sigma70_0.5_rep_1,empty_sigma70_0.5_rep_2,empty_sigma70_0.5_rep_3,empty_sigma70_1_rep_1,empty_sigma70_1_rep_2,empty_sigma70_1_rep_3,empty_sigma70_2.5_rep_1,empty_sigma70_2.5_rep_2,empty_sigma70_2.5_rep_3,empty_sigma70_5_rep_1,empty_sigma70_5_rep_2,empty_sigma70_5_rep_3,empty_sigma70_10_rep_1,empty_sigma70_10_rep_2,empty_sigma70_10_rep_3,empty_sigma70_15_rep_1,empty_sigma70_15_rep_2,empty_sigma70_15_rep_3,empty_sigma70_30_rep_1,empty_sigma70_30_rep_2,empty_sigma70_30_rep_3,blank_rep_1,blank_rep_2,blank_rep_3
30,01:30:00,1269,1048,1194,4449,4113,4810,15930,15626,17177,24204,22195,23751,31260,30790,31249,31230,31073,32187,35800,35738,33222,3827,3666,3677,11389,12099,12267,24185,21937,20830,27733,27412,26139,34436,32228,33370,34974,34287,33566,35571,33935,35847,2373,2232,2338,6603,8043,6608,16630,16592,17089,20456,21163,20379,29989,29043,29018,32208,30861,30645,34125,34277,33150,5283,4804,4179,12803,12539,12591,23823,21739,19482,29830,29803,28216,34063,34371,32208,33653,34880,37921,37887,37087,35897,152,98,106
31,01:33:00,1454,1144,1355,4834,4442,5165,16856,16644,18316,25101,23200,24803,32027,31452,31643,31627,31739,32927,36819,36510,33520,4025,3914,3975,12125,12971,13209,25347,23158,21759,28497,28205,27052,35379,33185,34272,35650,35223,34132,36194,34933,36271,2489,2324,2444,6878,8533,6929,17381,17136,17781,21041,21859,20875,30660,29652,29927,32590,31611,31320,34636,34501,33699,5803,5176,4566,13796,13283,13370,24837,22744,20692,30845,31105,29153,35116,35051,33009,34376,35453,38627,38377,38058,36336,155,115,123
32,01:36:00,1623,1251,1493,5296,4855,5659,17967,17851,19477,25926,24143,25737,32956,32386,32562,32449,32153,33479,36955,36809,34029,4368,4194,4214,12716,13852,14004,26202,24302,22672,29728,29423,27957,36376,33547,35039,36571,35693,34775,36755,34962,36887,2573,2467,2591,7322,8981,7221,18104,17899,18500,21719,22619,21711,31154,30203,30450,32875,31874,31744,35150,35141,34260,6341,5559,4879,14480,14071,14117,26208,23691,21881,31635,32118,30311,35761,35938,34001,35272,36148,39360,39184,38087,36928,152,120,123
33,01:39:00,1832,1326,1606,5654,5223,6069,18973,18808,20506,26839,25247,26800,33503,33270,33217,33101,32963,34250,37589,37411,34812,4746,4495,4514,13548,14511,14795,27253,25186,23705,30690,29819,29171,37323,34574,35539,36941,35768,35388,36910,35395,37169,2761,2551,2720,7627,9406,7568,18879,18594,19192,22184,23037,22048,31782,30606,31025,33633,32516,32433,35701,35499,34779,6935,5872,5184,15234,14769,14918,27164,24601,22731,32001,33341,30838,36459,36237,34332,35583,36878,39974,39311,38709,37425,163,118,117
34,01:42:00,1998,1414,1755,6029,5520,6399,19739,19718,21371,27770,25871,27584,34502,33663,34077,33422,33430,34837,38130,38041,35055,4924,4734,4791,14105,15292,15725,28305,26159,24546,31261,30815,29915,38171,35192,36398,37212,36488,35757,37493,35846,37945,2832,2664,2827,7844,9700,7817,19349,19272,19866,23086,23624,22395,32356,31019,31292,33961,33032,33068,36160,35790,35081,7557,6201,5568,16110,15321,15572,28337,25442,23584,32855,34097,31653,37122,36830,34985,36145,37197,40425,39676,39324,37481,159,132,130
35,01:45:00,2239,1512,1899,6447,6045,6901,20781,20636,22590,28746,26941,28632,35154,34675,34709,33683,33808,35728,38499,38578,35611,5149,5023,5034,14765,15983,16378,29275,27302,25776,32115,31505,30688,38833,35714,36728,37722,36914,36311,37853,36270,38424,2944,2793,2948,8170,10174,8158,20257,19836,20495,23593,24288,23184,32866,31886,32102,34403,33782,33261,36316,36199,35397,8226,6569,5875,16879,16314,16293,29242,26550,24730,33487,34998,32531,37601,37489,35639,36082,37948,41274,40128,39657,38144,173,124,131
36,01:48:00,2391,1626,2003,6857,6420,7282,21500,21554,23603,29339,27662,29333,35490,35137,35289,34457,34395,36172,38629,39180,35571,5528,5320,5294,15659,16851,17195,30210,28028,26418,32896,32124,31575,39428,36340,37410,38363,37546,36619,38166,36640,38661,3021,2846,3058,8516,10425,8460,20550,20389,21067,24129,24819,23740,33466,32083,32662,34672,33958,33616,36651,36808,35801,8862,6827,6180,17445,16784,16998,30254,27368,25297,34643,35673,33094,38005,37793,36194,36690,38564,41469,40526,40048,38398,175,114,107
37,01:51:00,2571,1753,2160,7253,6730,7695,22337,22328,24922,30200,28435,30155,36282,35817,35884,34656,34905,36690,39059,39638,36288,5748,5529,5585,16166,17502,18064,31128,29072,27307,33625,32549,32373,40270,36872,38323,38821,37834,37085,38575,36901,38961,3121,2981,3151,8719,10719,8678,21161,21064,21580,24835,25821,24309,34290,32448,33055,35320,34337,34191,37002,36939,36287,9523,7187,6603,18082,17423,17775,31465,28383,26096,35189,36576,33992,38587,38378,36877,37178,38877,42534,40935,40306,38904,160,119,132
38,01:54:00,2787,1842,2321,7625,7186,8144,23336,23492,25970,31108,29033,31013,36439,36333,36600,35100,35224,37512,39226,40019,36472,6027,5807,5848,16737,18225,18773,32186,29836,28176,34103,33430,32864,40848,37289,38443,38900,38252,37810,38991,37319,39248,3219,3085,3213,9031,11072,9030,21445,21555,21993,25354,26107,24969,34587,32979,33610,35550,34764,34668,37274,37301,36421,9982,7380,6891,18910,18039,18298,32175,29256,26800,35931,37413,34404,39031,38844,36994,37604,39482,42904,41577,41008,39086,181,136,134
39,01:57:00,2965,1942,2437,8079,7551,8523,24184,24229,27184,31722,29882,31834,37410,36661,37134,35415,35774,38136,39247,40237,37347,6293,6067,6131,17488,18746,19311,33107,30806,28920,35163,33626,33662,41417,37917,39203,39136,38305,38203,39022,37383,39396,3322,3200,3348,9215,11261,9212,22000,21810,22391,25914,26692,25574,34865,33325,33972,35992,35049,34946,37961,37597,36999,10696,7907,7188,19478,18515,18921,33159,29745,27702,36386,37851,34890,39326,39135,37448,37718,39976,42899,41599,41030,39491,182,122,129
40,02:00:00,3122,2007,2608,8477,7976,8931,24745,25017,28032,32266,30397,32612,37799,37239,37872,35845,36101,38500,39857,40330,37531,6557,6310,6355,18060,19612,19942,33896,31707,29802,35533,34511,34548,41964,38513,39514,39705,38873,38467,39369,37700,39939,3381,3236,3427,9442,11544,9436,22402,22152,22805,26421,27227,26187,35231,34055,34488,36404,35165,35434,37891,37438,37177,11202,8155,7461,20182,19033,19427,33982,30860,28361,36766,38547,35284,39743,39315,38202,38698,40131,43555,42246,41558,39769,173,138,143
41,02:03:00,3330,2119,2722,8844,8299,9229,25875,25700,29157,32957,31205,33103,38123,37307,37837,36222,36480,38785,40138,41217,37756,6822,6615,6707,18504,20023,20777,34770,32363,30616,36427,34984,35017,42943,39026,39812,40405,39198,38683,39503,37830,39950,3438,3306,3501,9752,11798,9479,22641,22438,23174,26737,27543,26588,35898,34431,35355,36594,35937,35729,38235,37890,37180,11637,8376,7833,20656,19789,20186,34890,31174,29172,37710,39619,36090,40337,40393,38562,38589,40611,43864,42157,41699,39938,190,137,136
42,02:06:00,3523,2234,2856,9209,8669,9639,26830,26589,29876,33697,31566,33736,38702,38369,38368,36286,36715,39548,40304,41679,37921,7091,6807,6919,18945,20751,21286,35406,32987,31034,36538,35150,35354,43115,39337,40170,40561,39518,39336,39974,38550,40793,3547,3426,3538,9881,12035,9797,22997,22922,23340,27485,28087,27213,36355,34978,35720,37098,35729,35951,38437,38413,37597,12075,8800,8118,21191,20178,20812,35897,32136,29583,38096,40105,36741,40778,40164,38416,38802,41048,44253,42340,41612,40293,178,137,144
43,02:09:00,3658,2315,2989,9542,9024,10038,27432,27517,30922,34267,32392,34163,39093,38500,38673,36981,37071,39921,40620,41604,38096,7306,7112,7095,19516,21332,21932,36243,34058,32104,37412,35737,35775,43977,39506,40748,40778,39963,39233,40166,38509,40815,3606,3428,3650,10146,12217,9958,23151,23159,23851,27937,28510,27542,36490,35472,36043,37278,36340,36249,38744,38498,37559,12604,8967,8335,21555,20592,21072,36439,32851,30099,38659,40708,37189,40843,40370,39361,39421,41004,44551,42845,42112,40513,187,136,154
44,02:12:00,3843,2369,3185,9932,9378,10327,28696,28055,31906,35137,32779,34907,39720,38798,39457,37111,37344,40587,41166,42133,38390,7599,7305,7428,20024,21847,22507,37090,35044,33188,37763,36509,36521,44557,40378,41344,41086,40165,40065,40697,38753,41185,3637,3515,3651,10240,12314,10137,23453,23164,23995,28265,28870,28225,36798,36026,36456,37860,36808,36603,39256,38637,37981,12989,9286,8670,22165,21200,21529,37332,33372,30770,39169,41633,37546,41726,41234,39701,39661,41466,44971,42639,42487,40937,196,136,145
45,02:15:00,4054,2490,3299,10331,9728,10764,28847,28855,32844,35597,33490,35782,40177,39680,39802,37752,37521,41122,41036,42454,38875,7773,7504,7720,20692,22417,22912,38025,35816,33894,38570,36957,37275,44864,40544,41590,41453,40752,40359,40477,39195,41384,3685,3565,3736,10349,12614,10369,23741,23447,24147,28474,29089,28357,37383,35900,36749,37946,36764,36978,39356,39026,38369,13310,9455,8852,22568,21473,22031,37955,34032,31287,39720,41793,38193,41892,41532,40069,40018,41753,45312,43309,43135,41181,190,152,148
46,02:18:00,4160,2546,3466,10578,10064,11164,29594,29505,33870,36372,34296,36215,40790,39857,40389,38000,38052,41246,41463,43066,39410,8087,7797,7805,20867,23017,23533,38764,36544,35044,39423,37701,37896,45852,41139,42353,42278,40804,40430,40800,39348,41552,3716,3603,3793,10394,12650,10376,23918,23662,24450,28703,29458,28518,37743,36741,37313,38355,36991,37130,39477,39278,38598,13640,9694,9106,23230,21937,22232,38529,34444,31950,40345,42748,38608,42065,41695,40647,40434,42499,46026,43503,43132,41502,200,143,153
47,02:21:00,4391,2619,3586,11090,10368,11430,30151,29972,34979,36932,34647,36785,41366,40445,40810,38296,38545,42056,41664,43051,39355,8204,7889,8125,21568,23394,23920,39060,37013,35606,39513,38077,38437,46333,41497,42732,42540,40940,40933,41129,40091,41875,3843,3642,3808,10550,12927,10506,24020,23749,24532,29366,29798,28705,38070,36796,37915,38367,37597,37381,39784,39214,38725,14065,10005,9372,23505,22394,22913,39706,34775,32273,40617,43406,39458,42598,42635,41064,40645,42445,46458,43697,43408,41792,210,147,139
48,02:24:00,4502,2717,3651,11318,10609,11717,30898,30247,35852,37048,35085,37305,41876,40901,41183,38382,38687,42339,41992,43256,39610,8440,8159,8209,21849,23701,24300,39576,37860,36213,40032,38440,38914,46673,42027,43017,42834,41607,41610,41469,39696,41952,3814,3703,3912,10727,12943,10557,24388,23973,24923,29374,30097,28988,38316,36866,37880,38454,37723,37521,40065,39829,38629,14310,10189,9625,23977,22585,23373,40257,35378,32673,40679,44057,39659,42984,42552,41589,41024,42959,46852,43912,43564,41626,202,130,144
49,02:27:00,4663,2824,3842,11526,10999,11989,31212,30859,37022,37864,36004,37882,42328,41495,41549,38736,39177,43000,42286,43774,39714,8686,8388,8511,22339,24046,24788,40248,38295,36671,40413,38932,39059,46782,42414,43310,42984,41538,41531,41583,40294,42402,3865,3769,3953,10773,13114,10623,24581,24273,25149,29702,30288,29566,38590,37570,38186,38695,37974,38047,40402,39803,39145,14659,10393,9802,24358,22872,23427,41135,35945,33236,41020,44352,39981,43304,42873,41730,41022,43463,47106,43846,43733,42267,204,146,148
50,02:30:00,4838,2864,3971,11915,11199,12403,31658,31350,38254,38257,36119,37863,42690,41855,41917,39194,39178,43130,43037,43781,40215,8857,8545,8747,22733,24653,25262,40430,38929,37443,40624,39218,39393,47679,42507,43531,43288,42132,42119,41954,40255,42511,3983,3795,3961,10870,13137,10694,24497,24432,25172,29749,30618,29505,38805,37374,38373,38798,38171,38108,40359,39899,39113,15067,10531,10067,24599,23338,23885,41567,36216,33647,41720,45089,40508,43838,43229,42044,41462,43360,47706,44350,43991,42711,198,143,157
51,02:33:00,5056,2960,4095,12101,11570,12544,32415,31874,39922,38581,36400,38734,42964,42223,42368,39229,39822,43824,42506,44603,40294,9099,8712,8897,22930,25079,25462,40869,39456,38053,41086,39943,40004,47674,43084,43785,43666,42157,42422,42044,40300,42908,3983,3853,4027,10996,13418,10906,24587,24553,25283,30234,30594,29754,39082,37710,38619,39510,38123,37979,40729,40328,39425,15263,10831,10226,25007,23623,24293,42418,36569,34175,41791,45669,41066,43863,43496,42525,41487,43868,48192,44300,44180,42818,208,148,148
52,02:36:00,5160,3033,4235,12353,11834,12859,32538,32142,41588,39094,36998,38736,43028,42720,42477,39387,39892,44209,43075,44981,40761,9258,8876,9098,23332,25469,26072,41543,40174,38478,41241,40003,40237,48485,42972,44378,43454,42330,42281,42445,40956,42899,4028,3888,4023,11025,13387,10973,24925,24702,25328,30341,30689,30058,39458,37834,38975,39148,38487,38066,40596,40258,39540,15671,10980,10512,25203,23864,24532,42778,36793,34528,42322,45771,40889,44413,43684,43090,41734,44182,48398,44634,44658,43081,220,132,165
53,02:39:00,5378,3051,4400,12837,12096,13186,33166,32394,42741,39188,37176,39160,43534,42530,42795,39492,40193,44330,43002,44996,41011,9315,9084,9274,23526,25925,26417,41813,40763,39253,41551,39841,40877,48813,43374,44145,43701,42616,42795,42080,41168,43443,3987,3905,4049,11134,13348,11023,24992,24923,25403,30538,31310,30090,39623,37822,39240,39336,38657,38662,40738,40221,39760,15772,11256,10736,25674,24029,24661,43511,37619,34810,42729,46557,41495,44759,43822,43294,41796,44663,48615,45173,44616,42817,209,153,158
54,02:42:00,5528,3152,4525,12954,12275,13370,33361,32958,43885,39536,38033,39264,43766,43049,42796,39515,39827,44966,43340,45664,41177,9595,9274,9495,23914,26011,26603,42272,40605,39429,41735,40395,41064,49116,43743,44662,44207,42499,42645,42404,40912,43541,4089,3907,4092,11180,13520,11143,25102,24600,25384,30342,31291,30129,39450,38146,39564,39430,38277,38979,40687,40694,39773,15994,11367,10944,25616,24382,25117,44042,37496,35379,42794,47159,41507,44769,44225,43205,42080,44833,48568,45124,44768,43311,206,151,156
55,02:45:00,5568,3193,4618,13269,12557,13555,33622,33172,44635,39687,38089,39939,43961,42926,43231,40045,40260,45314,43383,45919,41701,9705,9333,9620,24167,26502,26975,42641,41238,39963,42498,40934,41017,49712,43962,44844,44545,42528,43233,42584,41353,43430,4065,3968,4118,11270,13531,11154,25231,24913,25415,30541,31088,30302,39604,38187,39708,40211,38748,39089,41261,40642,39881,16293,11529,11114,26023,24507,25271,44524,37658,35788,43323,47190,42065,45655,44434,44004,42502,45169,49382,45175,45142,43253,204,175,152
56,02:48:00,5818,3291,4758,13427,12823,13826,33903,33369,45557,40190,38513,40111,44251,43118,43503,40354,40521,45522,43634,46413,41690,9836,9586,9788,24333,26663,27282,42850,41624,40666,42592,41099,41281,50083,43351,44900,44717,42993,43264,42595,41435,43596,4173,3970,4117,11329,13672,11266,25289,24993,25855,30691,31442,30594,39876,38603,39758,40224,39237,39234,41259,40922,40249,16568,11635,11206,26223,24845,25511,44646,38165,36321,43683,47508,42148,45902,44261,44322,42109,45473,49841,45625,44940,43201,203,176,155
57,02:51:00,5942,3312,4833,13577,13028,14232,34534,33780,46312,40223,39279,40382,44535,43721,43642,40078,40461,46000,44221,46492,41782,10130,9732,9947,24747,26965,27430,43020,41907,40928,42500,41084,41696,49775,44312,45191,44503,43185,43395,42790,41467,43896,4143,4020,4123,11345,13651,11254,25442,25106,25717,30909,31169,30750,40361,38705,39975,40074,39237,39169,41600,41074,40679,16744,11833,11417,26274,24963,25855,45276,38318,36455,43636,47537,42674,45791,44700,44422,42304,45214,49359,45374,45606,43622,216,162,159
58,02:54:00,6154,3436,4944,13833,13295,14257,34583,33999,46437,40435,39584,40671,45168,44049,43968,40346,40908,46485,43837,47269,41668,10325,9767,10031,24738,26870,27607,43579,42000,41505,43192,41323,42117,50651,44670,45212,44872,43639,43867,42876,41934,44130,4121,3992,4148,11425,13722,11368,25684,25074,25865,30925,31664,30696,40544,38963,40216,39911,38786,39455,41467,41315,40684,16915,12016,11584,26574,25317,25905,45747,38543,36768,43546,48059,42622,46160,44933,44703,42871,45585,50458,45663,45578,43700,217,153,145
59,02:57:00,6282,3458,5046,14064,13371,14435,34801,34496,47737,40898,40162,41002,45176,44187,44023,40459,40889,46566,43872,47648,41892,10272,9989,10287,25127,27320,27981,43629,42372,41572,42984,41931,41572,50629,44727,45384,44928,43637,43768,43328,41860,43785,4178,4020,4168,11455,13856,11450,25370,25252,26031,31261,31677,30646,40133,38768,40135,40130,39118,39507,41705,41118,40380,17112,12045,11744,26908,25400,26220,46319,38749,37107,44075,48589,42882,46305,45022,44799,42654,45865,50395,45796,45223,43989,217,153,153
60,03:00:00,6427,3511,5149,14166,13748,14679,34863,34505,47554,40469,40527,40983,45190,44265,44426,40859,40922,46776,44431,47728,42379,10477,10137,10337,25325,27599,28070,43818,43048,41670,43115,41913,41962,51375,44736,45740,44895,43739,43575,43331,41958,43897,4151,4012,4185,11475,13818,11465,25355,25101,25967,31067,31761,30846,40378,38902,39794,40250,39374,39369,41983,41170,40642,17361,12167,11913,27109,25410,26368,46589,39153,37366,43896,48672,42967,46441,44973,45435,42944,45920,50335,45797,45950,44317,220,151,161
61,03:03:00,6525,3536,5347,14480,13735,14876,35068,34562,48594,40968,40746,41168,45148,44428,44097,40868,41413,47513,44398,47965,42381,10551,10235,10419,25420,27505,28347,44231,42851,42126,43396,41803,42193,51830,45063,45646,45022,43728,43881,43473,42023,44109,4270,4073,4212,11496,13997,11454,25472,25284,26041,31333,31870,30972,40782,39129,40299,40384,39303,39431,41775,41570,40945,17455,12365,12079,27115,25658,26446,46601,39117,37657,44204,48673,43008,46704,45096,45315,42969,46113,50457,46079,45430,44264,213,156,156
62,03:06:00,6663,3595,5375,14488,13952,14968,35519,34822,49152,41226,41056,41134,45217,44424,44593,40849,41170,47693,44321,48313,42433,10596,10410,10605,25610,27992,28521,44258,42914,42216,43403,42260,42438,51563,44791,46242,45533,43781,44095,43420,42137,44474,4246,4063,4229,11688,13899,11453,25559,25302,25994,31397,31853,30843,40531,39192,40377,40326,39423,39847,42005,41323,40688,17700,12302,12242,27329,25903,26782,47288,38945,37980,44191,48925,42826,46901,45481,45460,42922,46184,50734,46378,45481,44336,217,143,153
63,03:09:00,6777,3594,5498,14720,14169,15128,35659,35057,49788,41508,41220,41308,45567,44727,44525,41211,41543,47799,44451,48122,42561,10781,10426,10679,25647,27974,28646,44177,43262,42521,43660,42347,42456,52222,45177,46232,45485,43856,44288,43595,42214,44564,4227,4118,4227,11563,13945,11593,25496,25516,26207,31209,32038,30874,40740,39069,40464,40560,39349,39695,42243,41468,40650,18040,12481,12351,27344,25943,26852,47115,39550,38169,44584,49372,43410,46918,45675,45499,43048,46105,51032,46205,45948,44432,221,163,170
64,03:12:00,6818,3702,5594,14886,14268,15313,35971,35221,50620,41342,41483,41527,45964,44746,44863,41168,41442,48177,44796,48909,42463,10910,10541,10882,25971,28196,28755,44312,43411,42924,43910,42730,42803,52312,45445,46147,45472,44244,44333,43738,42185,44368,4199,4100,4256,11527,13914,11642,25759,25414,26035,31330,32265,31024,40658,39167,40516,40835,39587,39748,42115,41212,40980,17937,12696,12380,27627,26202,26781,47705,39510,38338,44757,49506,43668,47153,45529,45451,43628,46265,51212,46181,46098,44281,207,152,157
65,03:15:00,7045,3736,5757,15021,14483,15481,36095,35191,51276,41648,41617,41957,46046,45090,44773,41044,41575,48553,44586,49417,43061,11018,10583,10886,25947,28258,28823,44575,43507,43044,43985,42985,42715,52378,45417,46428,45767,44227,44340,44023,42203,44545,4258,4125,4221,11690,14026,11587,25707,25366,26200,31721,32289,30993,40813,39217,40413,40269,39357,39844,42035,41359,41046,17979,12620,12489,27839,26356,26875,48010,39556,38386,44980,49297,43688,47156,45579,45909,43190,46482,51512,46391,45916,44580,226,171,146
66,03:18:00,7094,3766,5813,15197,14569,15571,36254,35402,51824,41936,41889,41967,46186,45121,45006,41048,41647,48911,44989,49673,42876,11158,10706,11074,25987,28280,28919,44953,43535,43016,43918,42965,42794,52902,45670,46413,45806,44013,44335,43646,42686,44281,4217,4129,4255,11631,14086,11544,25522,25465,26113,31570,32188,31267,40521,39862,40659,40705,40115,40031,42411,41662,40798,18372,12885,12726,27957,26359,27035,48594,39734,38437,45081,49603,43342,47243,45621,45876,43046,46423,51279,46513,46145,44455,233,171,159
67,03:21:00,7202,3790,5930,15290,14792,15620,36279,35781,52608,41815,42018,42145,46064,45194,45486,41210,41534,49364,44716,49985,43018,11234,10796,11124,25853,28565,29094,44534,43902,43148,43782,43015,42790,52899,45130,46013,46018,43918,44909,43492,42964,45084,4323,4126,4312,11750,14041,11642,25840,25638,26248,31807,32433,31164,40767,39427,40835,40977,39819,40157,42651,41731,41222,18314,12766,12711,27739,26603,27099,48876,39924,38675,45011,50129,44133,47250,45829,45906,43322,46409,51914,46150,46266,44553,220,161,168
68,03:24:00,7427,3779,5953,15320,14849,15779,36334,35990,52894,42303,42037,41883,46446,45326,45076,41289,41692,49301,44789,50548,42846,11257,10863,11061,26033,28812,29284,45229,43844,43657,44198,42932,43341,53304,45636,46511,46077,44531,44607,43779,42922,44605,4284,4108,4272,11756,14102,11716,25743,25182,26292,31694,32446,31269,41386,39490,41018,40610,40119,39894,42348,41696,41419,18255,12964,12807,28011,26572,26944,48765,39612,39191,45277,50148,43865,47566,46055,46089,43345,46791,51609,46622,45965,44323,227,147,169
69,03:27:00,7498,3832,6061,15597,15087,15950,36570,36207,52998,42714,42405,42098,46238,45520,45392,42031,42078,49606,44838,50469,42684,11387,10928,11305,26395,28992,29492,45064,44280,43645,44272,43581,43007,53237,45758,46453,45837,44115,44725,43800,42784,45266,4290,4095,4266,11695,14060,11656,26153,25543,26144,31731,32621,31420,40877,39414,40616,40695,39986,40053,42266,41626,41120,18493,13138,12902,28108,26538,27316,48902,40093,38980,45173,50824,43784,47664,46357,46288,43531,46625,52249,46622,46378,44900,237,163,150
70,03:30:00,7584,3859,6165,15527,15215,16035,36931,36290,53514,42372,42590,42305,46641,45588,45473,41298,41941,49821,45169,50887,43326,11450,11035,11308,26442,28792,29455,45170,44001,43737,44110,43482,43509,53567,45556,46850,46168,44474,44870,43853,42785,45029,4290,4169,4276,11810,14177,11778,26064,25462,26469,31898,32756,31446,40937,39423,41069,40729,39765,40292,42563,41698,41168,18560,12981,12964,28225,26641,27234,49115,40104,39352,45278,50388,43905,47817,45687,46371,43765,47330,52546,46521,46543,44924,213,151,160
71,03:33:00,7738,3858,6231,15562,15072,15991,36731,36398,53964,42315,42408,42428,46468,45522,45589,41943,41903,50276,45061,51012,43285,11544,11126,11497,26318,29022,29647,45061,44191,43972,44647,43527,43323,53744,46009,46854,46345,44373,44829,44307,43319,44968,4359,4181,4326,11822,14215,11809,25934,25672,26300,32033,32552,31688,40957,39615,41206,40689,39924,40436,42282,41872,41226,18652,13164,13066,28041,26570,27554,49727,40026,39546,44954,50582,43825,47872,46168,46477,43595,47080,52505,46621,46170,44832,213,144,159
72,03:36:00,7791,3928,6278,15844,15316,16000,36890,35944,54616,42700,42604,42582,46688,45775,45531,41781,41854,50744,45387,51358,43964,11591,11193,11623,26755,29327,29828,45710,44407,44255,44743,43931,43775,54637,46104,46827,46132,44745,45094,44460,42970,45181,4314,4152,4287,11841,14263,11755,26014,25578,26272,31845,32397,31570,41434,39656,40772,40720,40007,40372,42646,41696,41473,18568,13312,13233,28134,26715,27673,49789,40149,39700,45399,50658,44261,48058,46320,46642,43961,47701,52718,46638,46543,44985,209,142,188
73,03:39:00,7868,3919,6439,15833,15346,16179,36949,36619,55146,42618,42981,42276,46795,45911,45878,41754,42295,50829,45731,52091,43709,11770,11126,11674,26590,29342,30066,45497,44432,44315,44619,44090,44015,54811,46125,47074,46191,44425,44998,43872,42853,45271,4310,4176,4280,11750,14331,11715,25982,25754,26345,31813,32603,31536,41277,39763,41200,40930,40281,40119,42588,42000,41506,18900,13213,13091,28195,26916,27503,50260,39987,39518,45546,50675,44460,47674,46342,46827,43643,47644,52258,47078,46718,44969,229,162,174
74,03:42:00,8071,4003,6532,15991,15515,16303,36804,36267,55246,42465,42975,42342,46671,45910,45575,41672,41857,51180,45500,51904,43759,11756,11428,11684,26758,29431,29919,45621,44267,44335,44693,44085,43841,54464,45948,46699,46428,44787,45495,44525,43308,45565,4345,4169,4310,11784,14385,11675,25906,25666,26494,32132,32901,31480,41357,39875,41236,40688,40109,40502,42604,41998,41297,18867,13398,13286,28496,26861,27623,50387,40478,39832,45315,51065,44487,47762,46252,46580,43752,47296,52374,46923,46371,45147,233,170,165
75,03:45:00,8175,3988,6581,16072,15589,16551,37320,36524,55448,42846,43000,42638,46827,46159,45793,41810,42407,51215,45450,52479,43797,11854,11491,11766,26857,29301,30002,45771,44822,44256,45031,44017,43683,54721,46056,47089,46175,44608,45376,44597,43388,45552,4334,4148,4296,11867,14242,11870,25977,25781,26572,32078,32793,31697,41418,39885,41403,41083,39972,40706,42934,42363,41497,18903,13409,13299,28649,27058,27731,50746,40465,39527,45642,51061,44458,48114,46560,46533,43842,47643,52604,47132,46741,45427,213,153,165
76,03:48:00,8196,3998,6703,16211,15635,16436,37205,36689,56113,42461,43187,42662,46741,46396,45727,41979,42281,51692,45474,52574,43642,11874,11362,11713,26958,29481,30264,45801,44966,44568,44991,44076,43601,55242,46307,47325,46473,45034,45649,44417,43532,45385,4358,4208,4342,11964,14292,11822,26215,25881,26615,32207,32856,31711,41630,39936,41662,41259,40009,40305,42536,42383,41727,19077,13369,13385,28538,26925,27749,50788,40535,39828,45645,51170,44472,48365,46391,46865,44023,47943,52797,46816,46733,45218,210,154,167
77,03:51:00,8363,4088,6758,16166,15892,16582,37367,36931,56692,43118,43765,43006,46655,46026,46279,41901,42603,51590,45870,53287,44129,11920,11312,11809,27086,29692,30237,45872,45221,44555,44744,44283,44285,55147,46021,47810,46587,44983,45593,44525,43310,45520,4357,4273,4323,12015,14337,11859,26122,25799,26415,32249,32807,31623,41536,39886,41668,40849,40096,40362,42816,42357,41457,19148,13450,13437,28605,27054,27781,50827,40299,39748,45479,51434,44618,48320,46520,46862,43898,47481,53423,47185,46891,45279,223,156,172
